customer_id,join_date,age,gender,location,preferred_payment,total_orders,total_returns,avg_order_value
C01182,2024-10-27,64,Male,Hyderabad,UPI,95,7,693.24
C01183,2024-01-06,21,Female,Chennai,CreditCard,88,11,2646.43
C01184,2020-11-10,24,Female,Mumbai,COD,49,1,2036.98
C01185,2022-05-26,62,Female,Hyderabad,COD,53,14,919.43
C01186,2024-10-30,52,Other,Delhi,COD,74,17,725.84
C01187,2023-11-01,26,Female,Delhi,DebitCard,49,16,1994.59
C01188,2023-08-05,25,Female,Delhi,DebitCard,66,14,2732.26
C01189,2023-12-31,62,Male,Delhi,COD,95,19,2239.57
C01190,2021-10-23,34,Female,Mumbai,Wallet,63,19,1241.08
C01191,2020-10-03,34,Male,Bangalore,DebitCard,25,8,1885.94
C01192,2024-09-29,50,Female,Kolkata,CreditCard,4,2,1139.06
C01193,2024-05-24,49,Male,Chennai,DebitCard,51,19,2997.7
C01194,2024-03-06,25,Male,Mumbai,Wallet,11,18,2321.87
C01195,2021-09-15,36,Male,Delhi,UPI,17,17,1958.83
C01196,2021-05-30,55,Male,Mumbai,DebitCard,66,19,1442.8
C01197,2023-10-05,20,Female,Hyderabad,COD,70,7,1969.01
C01198,2022-04-22,22,Male,Kolkata,COD,73,0,1222.36
C01199,2024-01-09,30,Female,Delhi,COD,69,14,377.94
C01200,2020-12-15,64,Female,Chennai,UPI,84,18,1366.74
C01201,2024-06-18,63,Female,Delhi,Wallet,29,9,2812.3
C01202,2024-08-14,48,Male,Kolkata,CreditCard,85,11,1991.01
C01203,2022-04-02,33,Male,Chennai,Wallet,73,5,526.68
C01204,2023-03-06,49,Female,Kolkata,UPI,92,12,2689.48
C01205,2022-01-28,39,Female,Chennai,COD,72,3,1025.96
C01206,2022-06-17,46,Male,Bangalore,Wallet,95,12,958.18
C01207,2020-08-30,39,Male,Bangalore,CreditCard,20,16,1102.15
C01208,2021-06-26,60,Male,Mumbai,COD,27,0,1858.45
C01209,2022-11-29,20,Female,Mumbai,CreditCard,8,4,1770.66
C01210,2020-08-16,27,Male,Chennai,DebitCard,85,16,1626.82
C01211,2021-07-01,59,Female,Delhi,CreditCard,61,17,2237.35
C01212,2022-07-08,38,Female,Hyderabad,COD,28,6,1154.65
C01213,2023-05-31,33,Male,Hyderabad,DebitCard,87,15,2411.57
C01214,2020-01-06,29,Other,Delhi,COD,70,7,773.37
C01215,2023-09-07,19,Female,Delhi,COD,3,11,2413.08
C01216,2021-04-12,58,Female,Bangalore,DebitCard,69,13,2092.29
C01217,2024-10-21,41,Female,Hyderabad,CreditCard,73,18,2144.66
C01218,2020-03-15,52,Female,Chennai,UPI,7,10,1600.19
C01219,2020-01-04,47,Female,Kolkata,UPI,60,11,2100.9
C01220,2021-10-07,47,Male,Mumbai,UPI,4,12,515.45
C01221,2020-04-27,64,Male,Kolkata,UPI,5,7,2599.19
C01222,2022-05-30,52,Male,Bangalore,Wallet,11,0,449.98
C01223,2024-06-17,36,Male,Hyderabad,UPI,15,8,701.6
C01224,2021-05-18,25,Male,Delhi,DebitCard,64,1,1857.33
C01225,2022-08-04,43,Male,Hyderabad,UPI,98,13,2296.41
C01226,2021-07-27,57,Male,Chennai,COD,13,12,505.88
C01227,2024-01-04,24,Female,Bangalore,UPI,7,15,2786.06
C01228,2020-07-12,47,Female,Delhi,CreditCard,6,1,2928.74
C01229,2022-04-26,24,Female,Kolkata,DebitCard,56,3,1936.07
C01230,2021-12-15,20,Female,Chennai,DebitCard,64,11,1599.36
C01231,2023-11-16,18,Female,Kolkata,Wallet,50,15,2301.77
C01232,2022-11-15,53,Female,Mumbai,COD,30,9,1186.56
C01233,2023-12-29,42,Male,Bangalore,DebitCard,22,2,1631.81
C01234,2020-06-21,54,Male,Chennai,CreditCard,25,3,2773.61
C01235,2023-08-16,18,Female,Chennai,UPI,28,5,2880.27
C01236,2024-07-26,32,Female,Kolkata,DebitCard,84,4,2803.09
C01237,2020-11-21,54,Female,Delhi,CreditCard,39,17,1008.61
C01238,2023-12-04,30,Male,Mumbai,UPI,67,2,927.67
C01239,2023-02-15,57,Male,Kolkata,Wallet,5,9,1103.69
C01240,2022-04-15,25,Female,Chennai,DebitCard,65,10,1491.54
C01241,2024-12-15,22,Female,Bangalore,DebitCard,15,18,1148.25
C01242,2021-12-24,26,Male,Chennai,CreditCard,90,13,1310.37
C01243,2020-08-12,18,Male,Hyderabad,COD,67,10,1975.72
C01244,2021-06-15,53,Female,Bangalore,Wallet,40,3,2358.82
C01245,2020-04-22,52,Female,Bangalore,COD,98,5,2286.01
C01246,2020-05-19,19,Male,Chennai,DebitCard,69,16,2498.94
C01247,2021-07-12,57,Female,Delhi,COD,95,18,386.9
C01248,2020-01-01,40,Male,Bangalore,UPI,77,12,428.88
C01249,2020-03-30,26,Male,Hyderabad,Wallet,43,9,2431.33
C01250,2021-10-15,51,Female,Kolkata,COD,1,10,1739.31
C01251,2020-11-15,63,Male,Delhi,UPI,22,5,1860.98
C01252,2024-04-22,31,Female,Delhi,CreditCard,62,1,441.98
C01253,2020-05-18,21,Female,Delhi,COD,79,0,989.35
C01254,2024-03-14,47,Female,Bangalore,Wallet,26,10,2023.56
C01255,2022-04-24,48,Male,Delhi,UPI,18,15,2619.79
C01256,2020-09-15,55,Male,Chennai,COD,48,2,2775.86
C01257,2024-08-23,28,Male,Delhi,CreditCard,9,4,1651.13
C01258,2022-06-20,52,Female,Hyderabad,COD,1,14,1772.78
C01259,2021-11-20,25,Female,Mumbai,UPI,9,14,2549.23
C01260,2020-01-10,20,Female,Hyderabad,COD,23,3,1751.59
C01261,2020-09-17,31,Female,Bangalore,Wallet,45,3,1695.52
C01262,2024-07-31,30,Female,Delhi,DebitCard,2,7,2743.73
C01263,2020-06-20,62,Female,Delhi,UPI,14,6,2432.82
C01264,2022-06-16,49,Male,Chennai,UPI,38,16,2754.5
C01265,2020-01-13,51,Male,Kolkata,UPI,40,14,889.27
C01266,2023-04-06,62,Female,Delhi,UPI,63,4,1715.81
C01267,2024-07-23,36,Male,Hyderabad,COD,82,12,2574.67
C01268,2024-06-07,55,Male,Bangalore,Wallet,16,3,600.1
C01269,2020-11-16,33,Female,Mumbai,CreditCard,93,16,2445.59
C01270,2023-09-04,19,Female,Delhi,Wallet,75,16,794.03
C01271,2024-06-24,57,Male,Mumbai,UPI,6,13,2481.92
C01272,2020-11-24,34,Female,Delhi,COD,3,13,1952.4
C01273,2022-02-23,51,Female,Bangalore,COD,14,16,821.74
C01274,2022-02-15,59,Female,Kolkata,UPI,66,7,1578.06
C01275,2022-06-29,33,Male,Hyderabad,COD,96,1,2141.14
C01276,2024-04-22,55,Male,Bangalore,UPI,95,12,2011.4
C01277,2023-12-13,19,Female,Mumbai,Wallet,75,15,1453.57
C01278,2024-06-17,19,Female,Delhi,DebitCard,86,15,2728.29
C01279,2023-01-23,43,Female,Mumbai,COD,67,5,1702.01
C01280,2024-05-23,30,Female,Hyderabad,UPI,31,3,1665.84
C01281,2020-11-13,64,Male,Bangalore,UPI,33,2,468.08
C01282,2020-08-23,48,Male,Mumbai,COD,88,5,2789.73
C01283,2020-11-29,51,Female,Mumbai,CreditCard,1,3,778.21
C01284,2021-01-10,56,Male,Hyderabad,UPI,44,17,1726.53
C01285,2024-01-22,20,Male,Delhi,COD,15,5,2469.63
C01286,2023-03-06,25,Female,Mumbai,UPI,37,4,881.72
C01287,2021-08-10,40,Male,Hyderabad,CreditCard,27,8,1723.91
C01288,2024-04-19,31,Male,Delhi,DebitCard,48,10,949.85
C01289,2021-05-27,44,Male,Kolkata,CreditCard,27,5,2351.18
C01290,2023-08-12,46,Male,Delhi,Wallet,12,15,1823.72
C01291,2023-09-05,56,Male,Kolkata,COD,67,18,2611.13
C01292,2022-07-06,56,Female,Bangalore,CreditCard,30,10,2715.31
C01293,2024-05-14,18,Female,Hyderabad,DebitCard,96,14,2051.58
C01294,2023-10-04,34,Male,Delhi,UPI,87,8,2258.56
C01295,2024-12-07,58,Female,Kolkata,COD,66,18,1782.89
C01296,2022-05-22,47,Male,Kolkata,CreditCard,7,18,1337.96
C01297,2023-06-06,30,Female,Bangalore,DebitCard,34,8,2049.92
C01298,2020-09-26,38,Female,Chennai,CreditCard,32,3,2752.38
C01299,2022-03-08,36,Female,Hyderabad,Wallet,39,9,1425.04
C01300,2023-08-07,36,Female,Chennai,COD,96,8,1148.91
C01301,2021-12-25,42,Male,Delhi,UPI,43,18,1348.78
C01302,2023-04-03,39,Male,Hyderabad,DebitCard,43,14,1475.57
C01303,2020-01-05,48,Female,Bangalore,CreditCard,78,18,498.61
C01304,2022-04-30,34,Male,Delhi,COD,3,1,1645.79
C01305,2023-11-03,40,Male,Hyderabad,CreditCard,46,9,1634.65
C01306,2020-03-18,49,Female,Hyderabad,COD,32,18,1888.8
C01307,2023-12-04,27,Female,Chennai,Wallet,43,16,1279.61
C01308,2021-07-27,27,Female,Delhi,CreditCard,81,19,1955.39
C01309,2020-05-11,53,Male,Bangalore,Wallet,3,1,2671.18
C01310,2021-08-23,25,Female,Bangalore,DebitCard,74,18,2879.77
C01311,2024-11-07,37,Male,Delhi,Wallet,63,16,1875.75
C01312,2022-12-01,49,Male,Delhi,COD,40,17,415.0
C01313,2020-03-29,31,Female,Kolkata,DebitCard,18,16,2916.94
C01314,2021-02-05,45,Male,Mumbai,CreditCard,67,1,2205.83
C01315,2020-10-22,63,Male,Chennai,CreditCard,62,18,1207.1
C01316,2023-08-11,41,Female,Delhi,COD,10,0,697.33
C01317,2021-09-07,32,Male,Delhi,UPI,52,10,687.23
C01318,2024-03-29,39,Male,Mumbai,UPI,73,9,752.91
C01319,2022-03-10,47,Male,Mumbai,CreditCard,46,4,423.05
C01320,2024-09-10,21,Male,Hyderabad,COD,55,15,2735.82
C01321,2024-07-18,30,Male,Bangalore,UPI,46,4,1760.07
C01322,2021-02-25,40,Female,Chennai,Wallet,75,11,2189.89
C01323,2022-11-12,25,Female,Hyderabad,CreditCard,60,3,2535.89
C01324,2021-07-28,35,Male,Delhi,Wallet,97,5,2437.16
C01325,2020-05-22,29,Female,Mumbai,COD,26,18,2683.04
C01326,2022-09-19,48,Male,Kolkata,Wallet,27,8,2911.59
C01327,2021-10-26,31,Male,Bangalore,UPI,38,11,1485.49
C01328,2020-05-24,51,Female,Hyderabad,UPI,22,14,2865.91
C01329,2023-06-02,35,Male,Kolkata,DebitCard,26,15,2252.88
C01330,2022-10-03,51,Other,Bangalore,CreditCard,86,12,490.8
C01331,2021-05-17,28,Male,Kolkata,COD,69,6,2140.81
C01332,2022-03-31,58,Female,Mumbai,CreditCard,35,19,2154.13
C01333,2024-06-27,29,Male,Hyderabad,Wallet,66,3,2745.82
C01334,2020-04-13,32,Male,Hyderabad,COD,99,10,1306.92
C01335,2022-11-28,48,Male,Bangalore,COD,73,7,1879.26
C01336,2020-07-16,46,Female,Kolkata,UPI,51,5,332.91
C01337,2024-07-27,43,Female,Mumbai,Wallet,18,9,1196.6
C01338,2021-08-01,35,Female,Delhi,UPI,43,6,468.06
C01339,2021-01-25,49,Male,Hyderabad,UPI,12,6,1709.06
C01340,2023-04-17,39,Male,Delhi,DebitCard,3,3,2507.11
C01341,2021-07-07,55,Male,Mumbai,UPI,82,2,857.4
C01342,2024-01-11,34,Female,Hyderabad,CreditCard,7,6,1724.09
C01343,2024-03-03,40,Female,Hyderabad,COD,97,3,850.82
C01344,2022-11-04,41,Male,Kolkata,UPI,6,12,625.86
C01345,2024-07-04,25,Female,Delhi,CreditCard,82,19,1679.69
C01346,2024-08-19,58,Male,Kolkata,Wallet,45,16,513.7
C01347,2023-08-05,23,Female,Chennai,COD,86,6,1885.86
C01348,2021-04-22,22,Female,Delhi,Wallet,39,16,384.61
C01349,2023-06-08,61,Male,Delhi,CreditCard,51,3,588.13
C01350,2022-07-11,46,Male,Chennai,Wallet,9,10,1784.99
C01351,2021-02-23,45,Other,Mumbai,Wallet,99,2,1896.8
C01352,2020-06-05,28,Female,Mumbai,Wallet,23,10,378.26
C01353,2021-07-03,18,Female,Hyderabad,UPI,12,2,1848.12
C01354,2024-01-04,60,Female,Bangalore,UPI,88,11,2563.96
C01355,2023-01-25,36,Male,Kolkata,UPI,62,0,2250.25
C01356,2022-10-17,26,Female,Bangalore,COD,73,3,654.2
C01357,2022-09-23,44,Female,Hyderabad,CreditCard,77,13,1899.68
C01358,2023-12-05,51,Female,Bangalore,UPI,40,0,2115.08
C01359,2022-08-08,61,Male,Delhi,Wallet,54,13,400.52
C01360,2020-10-15,21,Male,Delhi,Wallet,81,12,2609.44
C01361,2023-07-01,53,Male,Chennai,Wallet,7,12,2746.92
C01362,2020-07-14,35,Male,Chennai,Wallet,17,14,2596.22
C01363,2021-08-20,32,Male,Hyderabad,DebitCard,50,16,2526.5
C01364,2024-03-25,30,Male,Hyderabad,COD,24,11,2311.41
C01365,2021-05-31,36,Male,Hyderabad,CreditCard,2,13,2010.27
C01366,2024-07-16,23,Male,Delhi,CreditCard,99,11,2132.29
C01367,2022-05-14,29,Female,Bangalore,UPI,92,17,2477.27
C01368,2023-02-15,54,Male,Kolkata,DebitCard,83,3,2088.75
C01369,2022-03-16,34,Male,Hyderabad,CreditCard,33,13,1184.86
C01370,2023-03-28,40,Male,Hyderabad,COD,21,18,1315.09
C01371,2022-03-25,43,Male,Delhi,Wallet,74,12,2722.06
C01372,2020-08-15,46,Female,Kolkata,UPI,53,17,346.23
C01373,2020-08-03,50,Male,Delhi,COD,46,10,2186.82
C01374,2022-08-05,44,Female,Kolkata,CreditCard,45,5,2877.9
C01375,2024-09-15,42,Female,Delhi,DebitCard,9,8,2206.82
C01376,2020-01-15,27,Female,Bangalore,UPI,6,11,2983.56
C01377,2023-03-26,64,Female,Hyderabad,CreditCard,51,18,2156.37
C01378,2024-07-29,40,Female,Mumbai,UPI,35,13,392.78
C01379,2023-07-08,38,Female,Mumbai,CreditCard,82,14,2532.93
C01380,2023-03-26,38,Male,Hyderabad,Wallet,53,10,1068.5
C01381,2020-02-16,60,Male,Hyderabad,DebitCard,19,5,1504.35
C01382,2020-11-19,30,Female,Hyderabad,Wallet,69,13,1142.65
C01383,2022-04-23,54,Male,Hyderabad,CreditCard,25,2,1025.1
C01384,2024-09-04,50,Male,Kolkata,COD,11,18,1464.8
C01385,2020-05-09,41,Female,Bangalore,Wallet,74,19,1322.63
C01386,2023-12-05,61,Female,Mumbai,COD,17,10,2010.01
C01387,2020-04-04,28,Male,Chennai,CreditCard,36,16,2495.51
C01388,2021-09-18,34,Female,Mumbai,DebitCard,90,16,1102.14
C01389,2022-01-24,21,Male,Mumbai,COD,95,2,877.05
C01390,2023-08-08,64,Female,Delhi,CreditCard,96,13,2100.62
C01391,2022-03-04,42,Male,Hyderabad,COD,21,6,2109.86
C01392,2023-07-30,47,Male,Hyderabad,Wallet,18,18,2733.05
C01393,2020-03-09,26,Female,Hyderabad,CreditCard,60,2,343.05
C01394,2024-08-10,38,Male,Delhi,Wallet,18,1,2603.21
C01395,2020-01-11,37,Female,Bangalore,UPI,1,16,1706.71
C01396,2023-07-01,36,Male,Bangalore,CreditCard,14,8,1977.52
C01397,2022-05-21,36,Male,Chennai,COD,8,5,546.7
C01398,2021-07-03,29,Female,Bangalore,UPI,66,8,1468.06
C01399,2023-03-03,54,Male,Bangalore,Wallet,51,4,913.72
C01400,2021-12-12,59,Male,Hyderabad,Wallet,79,1,986.41
C01401,2020-01-23,34,Male,Kolkata,COD,60,14,1661.06
C01402,2022-03-25,54,Female,Mumbai,UPI,34,8,2493.63
C01403,2020-12-11,56,Female,Bangalore,DebitCard,36,18,2308.21
C01404,2020-10-28,45,Other,Bangalore,COD,62,9,1895.7
C01405,2020-12-28,58,Male,Delhi,Wallet,1,3,1756.43
C01406,2021-01-30,52,Male,Chennai,CreditCard,85,9,1453.73
C01407,2020-08-05,64,Male,Kolkata,UPI,42,7,2926.32
C01408,2020-05-20,35,Female,Delhi,DebitCard,1,12,1812.52
C01409,2024-06-27,31,Male,Hyderabad,CreditCard,96,6,985.71
C01410,2022-08-15,52,Female,Mumbai,UPI,84,6,921.25
C01411,2023-05-18,61,Male,Chennai,COD,54,3,1950.65
C01412,2022-09-11,58,Other,Delhi,COD,47,14,1711.63
C01413,2022-09-19,24,Female,Bangalore,UPI,39,11,320.78
C01414,2024-07-04,58,Female,Bangalore,DebitCard,30,15,2541.18
C01415,2024-06-27,30,Male,Chennai,UPI,7,5,2201.13
C01416,2022-04-07,35,Male,Bangalore,CreditCard,22,8,2086.94
C01417,2021-11-13,54,Male,Delhi,CreditCard,50,2,485.71
C01418,2024-01-23,30,Male,Delhi,COD,45,7,1277.55
C01419,2022-09-30,53,Male,Bangalore,UPI,74,6,2825.53
C01420,2020-12-21,48,Female,Bangalore,COD,72,3,2628.99
C01421,2022-10-04,19,Male,Hyderabad,DebitCard,91,12,1070.97
C01422,2023-09-09,33,Female,Mumbai,CreditCard,10,18,724.06
C01423,2023-03-02,26,Female,Chennai,Wallet,14,6,1512.54
C01424,2022-06-06,26,Male,Delhi,Wallet,46,9,1260.74
C01425,2020-05-06,55,Other,Chennai,UPI,75,11,2142.01
C01426,2023-02-03,28,Male,Hyderabad,UPI,6,2,2909.37
C01427,2022-10-05,39,Male,Delhi,Wallet,21,11,1280.1
C01428,2021-08-26,50,Female,Hyderabad,UPI,62,18,468.01
C01429,2024-12-27,53,Female,Hyderabad,CreditCard,97,14,2723.56
C01430,2023-11-02,62,Male,Kolkata,DebitCard,19,7,402.46
C01431,2022-10-10,40,Male,Bangalore,DebitCard,88,11,2872.47
C01432,2020-02-20,62,Female,Kolkata,COD,82,19,2094.36
C01433,2022-11-18,62,Male,Chennai,CreditCard,99,5,2842.56
C01434,2024-01-25,51,Female,Chennai,UPI,62,9,839.08
C01435,2023-08-12,26,Female,Bangalore,UPI,83,1,409.89
C01436,2023-08-13,41,Other,Kolkata,COD,53,12,1618.17
C01437,2024-10-15,25,Male,Chennai,COD,24,6,1516.68
C01438,2022-02-17,24,Male,Kolkata,UPI,56,7,1195.03
C01439,2023-12-01,53,Male,Bangalore,UPI,62,15,2885.67
C01440,2024-11-27,35,Male,Delhi,CreditCard,34,10,2520.98
C01441,2022-03-24,20,Male,Hyderabad,COD,22,3,2086.27
C01442,2024-06-24,45,Male,Hyderabad,CreditCard,68,16,739.72
C01443,2023-11-29,23,Female,Kolkata,UPI,57,15,2282.67
C01444,2023-10-01,61,Female,Chennai,Wallet,10,18,2262.93
C01445,2024-07-03,61,Male,Kolkata,Wallet,66,10,1447.68
C01446,2021-02-23,38,Male,Kolkata,UPI,8,6,2796.92
C01447,2023-04-20,45,Male,Mumbai,COD,97,12,750.84
C01448,2022-09-09,57,Male,Hyderabad,Wallet,38,18,1021.81
C01449,2022-04-04,18,Female,Bangalore,COD,62,16,470.71
C01450,2022-10-21,53,Female,Kolkata,Wallet,28,12,2447.72
C01451,2021-07-20,38,Female,Mumbai,COD,10,11,1978.75
C01452,2021-01-05,60,Female,Mumbai,Wallet,45,6,1150.34
C01453,2022-07-24,52,Female,Hyderabad,COD,65,0,742.3
C01454,2021-10-22,30,Female,Hyderabad,CreditCard,98,0,408.4
C01455,2023-12-25,27,Male,Hyderabad,COD,67,19,750.21
C01456,2022-08-26,61,Female,Bangalore,CreditCard,9,13,1523.87
C01457,2023-08-25,64,Female,Mumbai,CreditCard,5,14,967.38
C01458,2023-03-06,27,Male,Chennai,UPI,10,10,999.25
C01459,2020-07-20,63,Male,Bangalore,CreditCard,12,8,2664.06
C01460,2023-12-30,30,Male,Delhi,DebitCard,82,16,1690.87
C01461,2020-11-08,54,Female,Kolkata,CreditCard,58,3,2268.98
C01462,2020-04-26,55,Male,Hyderabad,COD,21,19,396.42
C01463,2024-08-16,41,Male,Mumbai,CreditCard,21,18,1285.94
C01464,2022-07-25,19,Male,Kolkata,COD,65,6,1593.76
C01465,2024-12-31,39,Female,Bangalore,COD,3,0,803.33
C01466,2021-07-28,34,Male,Delhi,DebitCard,69,8,624.52
C01467,2020-08-31,53,Female,Bangalore,CreditCard,89,12,2649.82
C01468,2021-06-20,31,Female,Bangalore,CreditCard,64,1,2836.47
C01469,2024-06-13,27,Female,Chennai,Wallet,49,1,512.78
C01470,2020-03-15,52,Female,Kolkata,Wallet,72,14,1242.35
C01471,2021-01-20,42,Male,Chennai,UPI,17,16,2887.37
C01472,2023-05-18,20,Male,Bangalore,COD,73,12,524.54
C01473,2021-04-19,64,Female,Delhi,DebitCard,32,6,2037.83
C01474,2021-02-21,55,Male,Mumbai,Wallet,70,8,2925.0
C01475,2020-12-12,34,Male,Mumbai,CreditCard,21,11,2941.2
C01476,2024-04-01,29,Female,Kolkata,UPI,7,2,1572.3
C01477,2021-10-01,41,Male,Hyderabad,DebitCard,7,14,739.42
C01478,2022-07-27,46,Female,Hyderabad,CreditCard,27,6,845.63
C01479,2022-08-12,60,Male,Mumbai,CreditCard,8,0,2701.92
C01480,2022-05-25,42,Female,Bangalore,COD,73,13,2761.54
C01481,2022-02-01,53,Female,Bangalore,COD,28,18,1941.28
C01482,2023-04-17,43,Female,Chennai,Wallet,79,15,2368.68
C01483,2023-04-20,55,Male,Kolkata,Wallet,66,9,2297.81
C01484,2021-10-25,18,Female,Chennai,CreditCard,71,0,2086.92
C01485,2020-01-25,37,Female,Hyderabad,CreditCard,47,4,2533.65
C01486,2023-04-18,45,Male,Mumbai,Wallet,82,2,2150.6
C01487,2021-12-10,33,Male,Bangalore,Wallet,86,16,1741.81
C01488,2024-03-04,64,Female,Mumbai,CreditCard,10,17,939.78
C01489,2023-03-30,34,Female,Delhi,DebitCard,33,18,2308.5
C01490,2020-06-25,57,Male,Mumbai,CreditCard,7,17,1578.28
C01491,2020-10-11,45,Female,Delhi,DebitCard,3,15,1095.94
C01492,2020-03-03,29,Male,Chennai,DebitCard,14,1,2465.25
C01493,2022-09-29,44,Male,Chennai,CreditCard,44,14,2181.13
C01494,2021-10-23,59,Female,Hyderabad,UPI,46,12,2830.82
C01495,2021-10-27,64,Female,Mumbai,Wallet,61,12,746.69
C01496,2020-06-04,47,Female,Mumbai,COD,36,15,2052.81
C01497,2024-02-01,58,Other,Delhi,CreditCard,13,7,959.45
C01498,2022-12-08,51,Male,Chennai,DebitCard,16,10,2739.67
C01499,2022-08-24,54,Male,Delhi,CreditCard,80,7,568.65
C01500,2022-04-28,23,Male,Chennai,Wallet,5,9,2071.64
C01501,2023-01-12,24,Female,Delhi,DebitCard,89,0,2435.93
C01502,2023-10-16,49,Female,Chennai,COD,38,11,1258.28
C01503,2021-11-19,49,Male,Delhi,COD,50,8,2876.17
C01504,2020-05-27,42,Male,Chennai,COD,38,4,2596.97
C01505,2024-07-11,50,Male,Kolkata,UPI,56,8,1095.47
C01506,2020-12-07,24,Female,Delhi,DebitCard,63,15,320.36
C01507,2021-04-20,29,Male,Mumbai,DebitCard,48,17,1100.97
C01508,2022-12-22,33,Male,Hyderabad,UPI,90,7,1059.54
C01509,2024-09-20,33,Female,Kolkata,DebitCard,59,10,2702.9
C01510,2023-10-15,60,Female,Kolkata,UPI,77,19,2911.23
C01511,2021-07-14,53,Female,Delhi,CreditCard,44,18,490.19
C01512,2020-11-22,30,Female,Hyderabad,Wallet,90,3,1572.5
C01513,2024-11-27,24,Male,Mumbai,COD,55,19,1780.5
C01514,2024-10-25,53,Female,Kolkata,UPI,55,9,550.86
C01515,2023-03-10,64,Female,Mumbai,UPI,1,12,1319.24
C01516,2022-09-16,26,Other,Chennai,UPI,8,19,1156.12
C01517,2020-08-02,49,Male,Hyderabad,CreditCard,4,13,1747.35
C01518,2021-03-10,28,Male,Bangalore,UPI,85,1,2085.22
C01519,2022-08-09,25,Male,Chennai,Wallet,86,3,2199.41
C01520,2021-12-23,50,Male,Hyderabad,Wallet,53,6,669.24
C01521,2023-09-03,40,Female,Delhi,COD,58,18,2494.96
C01522,2020-02-01,42,Male,Delhi,CreditCard,37,16,2132.06
C01523,2021-10-31,25,Male,Mumbai,Wallet,49,15,2700.5
C01524,2020-10-11,62,Male,Kolkata,DebitCard,67,12,1513.21
C01525,2023-08-21,39,Male,Bangalore,DebitCard,19,17,2713.5
C01526,2021-03-04,21,Male,Delhi,DebitCard,1,11,2637.59
C01527,2024-02-09,57,Male,Hyderabad,UPI,29,0,1483.71
C01528,2020-10-12,20,Male,Kolkata,UPI,87,14,1329.09
C01529,2023-03-13,46,Female,Kolkata,DebitCard,33,2,2818.59
C01530,2023-12-18,58,Female,Hyderabad,COD,52,5,2230.94
C01531,2022-11-08,46,Male,Kolkata,COD,41,13,2806.26
C01532,2020-01-18,51,Other,Delhi,UPI,23,5,2451.83
C01533,2022-02-07,51,Female,Hyderabad,DebitCard,5,0,1945.1
C01534,2021-08-12,45,Female,Hyderabad,COD,71,19,612.8
C01535,2023-10-26,30,Male,Mumbai,UPI,57,5,1087.0
C01536,2023-04-13,32,Male,Bangalore,DebitCard,6,7,2915.87
C01537,2022-10-06,40,Male,Mumbai,CreditCard,49,14,1162.44
C01538,2020-07-12,61,Male,Bangalore,DebitCard,22,13,551.79
C01539,2021-05-16,43,Male,Hyderabad,DebitCard,77,15,2210.39
C01540,2022-09-14,21,Female,Kolkata,Wallet,76,19,2281.81
C01541,2023-02-10,43,Male,Bangalore,Wallet,4,15,1070.74
C01542,2020-04-23,57,Male,Hyderabad,CreditCard,72,18,1103.71
C01543,2023-05-30,26,Female,Hyderabad,CreditCard,64,0,1566.01
C01544,2024-08-28,22,Male,Mumbai,DebitCard,37,3,358.83
C01545,2022-08-04,49,Female,Mumbai,COD,31,9,2431.17
C01546,2022-04-10,37,Female,Kolkata,CreditCard,37,19,1156.14
C01547,2024-07-25,28,Female,Chennai,DebitCard,45,17,2605.16
C01548,2023-07-11,32,Other,Delhi,UPI,90,1,2467.1
C01549,2022-07-13,49,Male,Chennai,Wallet,8,3,2085.79
C01550,2020-02-24,45,Female,Chennai,COD,40,14,1177.16
C01551,2024-07-24,39,Female,Kolkata,DebitCard,97,3,1694.05
C01552,2022-03-10,58,Female,Bangalore,UPI,93,15,1501.04
C01553,2022-02-16,34,Female,Kolkata,Wallet,5,14,1214.98
C01554,2024-01-21,43,Female,Kolkata,UPI,28,17,2589.97
C01555,2020-06-10,61,Male,Hyderabad,DebitCard,81,6,1605.47
C01556,2023-11-04,24,Female,Hyderabad,CreditCard,87,14,2548.35
C01557,2020-03-27,59,Male,Hyderabad,Wallet,9,10,584.09
C01558,2020-02-24,43,Female,Delhi,UPI,2,18,680.77
C01559,2024-02-08,42,Female,Bangalore,CreditCard,63,7,2938.76
C01560,2024-12-28,27,Male,Bangalore,COD,96,0,1886.97
C01561,2023-04-16,62,Male,Hyderabad,DebitCard,51,2,1676.38
C01562,2023-11-15,36,Male,Chennai,DebitCard,31,4,1712.52
C01563,2023-10-04,28,Female,Delhi,Wallet,7,17,881.23
C01564,2022-10-28,30,Female,Chennai,UPI,30,11,2240.5
C01565,2022-04-12,25,Female,Mumbai,COD,58,11,528.91
C01566,2020-11-08,57,Female,Bangalore,Wallet,3,18,1847.97
C01567,2022-01-28,21,Female,Bangalore,Wallet,51,8,1841.08
C01568,2021-03-18,64,Male,Chennai,UPI,56,10,2768.31
C01569,2024-11-25,48,Male,Delhi,COD,73,16,1720.69
C01570,2020-11-23,45,Female,Bangalore,UPI,10,15,670.07
C01571,2022-12-13,28,Male,Chennai,DebitCard,61,3,1846.43
C01572,2022-01-30,60,Male,Kolkata,CreditCard,50,9,546.58
C01573,2023-06-16,18,Male,Kolkata,DebitCard,47,14,850.24
C01574,2023-06-06,64,Male,Delhi,DebitCard,90,18,383.99
C01575,2021-08-01,55,Female,Chennai,Wallet,1,2,1685.89
C01576,2022-12-10,41,Male,Kolkata,DebitCard,94,4,528.24
